employee_id,Grade,contract_type,date,project,hour_type,hours
EMP00222,Senior Analyst,Permanent,2024-06-01,Project Vega,Annual Leave,33.1
EMP00168,Junior,Permanent,2024-06-01,Project Atlas,Non-Billable,140.4
EMP00100,Junior,Freelancer,2024-06-01,Project Titan,Non-Billable,123.3
EMP00131,Junior,Contractor,2024-06-01,Project Orion,Billable,52.0
EMP00076,Intern,Permanent,2024-06-01,Project Titan,Billable,72.2
EMP00286,Analyst,Fixed-term,2024-06-01,Project Nimbus,Billable,81.8
EMP00110,Junior,Part-time,2024-06-01,Project Horizon,Non-Billable,59.9
EMP00117,Intern,Fixed-term,2024-06-01,Project Horizon,Billable,57.0
EMP00094,Senior Analyst,Contractor,2024-06-01,Project Vega,Non-Billable,103.1
EMP00101,Manager,Permanent,2024-06-01,Project Zenith,Annual Leave,30.9
EMP00233,Junior,Permanent,2024-07-01,Project Orion,Billable,45.1
EMP00208,Analyst,Permanent,2024-07-01,Project Nimbus,Annual Leave,24.6
EMP00025,Senior Analyst,Contractor,2024-07-01,Project Titan,Annual Leave,16.3
EMP00229,Intern,Contractor,2024-07-01,Project Aurora,Non-Billable,98.6
EMP00320,Junior,Part-time,2024-07-01,Project Aurora,Annual Leave,33.5
EMP00340,Analyst,Fixed-term,2024-07-01,Project Nova,Non-Billable,103.7
EMP00337,Senior Manager,Permanent,2024-07-01,Project Falcon,Annual Leave,9.1
EMP00221,Intern,Contractor,2024-07-01,Project Titan,Annual Leave,28.9
EMP00212,Junior,Fixed-term,2024-07-01,Project Vega,Billable,45.2
EMP00179,Analyst,Part-time,2024-07-01,Project Nimbus,Billable,34.9
EMP00167,Junior,Permanent,2024-07-01,Project Nimbus,Non-Billable,150.5
EMP00204,Junior,Permanent,2024-07-01,Project Zenith,Annual Leave,33.7
EMP00091,Senior Analyst,Permanent,2024-07-01,Project Nova,Annual Leave,38.8
EMP00301,Analyst,Freelancer,2024-07-01,Project Vega,Billable,50.7
EMP00106,Intern,Contractor,2024-07-01,Project Nova,Non-Billable,71.4
EMP00055,Senior Manager,Fixed-term,2024-07-01,Project Atlas,Non-Billable,89.2
EMP00096,Senior Analyst,Contractor,2024-07-01,Project Zenith,Billable,69.6
EMP00030,Manager,Permanent,2024-07-01,Project Aurora,Annual Leave,8.4
EMP00281,Analyst,Permanent,2024-07-01,Project Falcon,Billable,45.8
EMP00076,Intern,Permanent,2024-07-01,Project Titan,Non-Billable,78.3
EMP00200,Senior Manager,Fixed-term,2024-07-01,Project Vega,Annual Leave,17.4
EMP00136,Senior Analyst,Fixed-term,2024-07-01,Project Orion,Non-Billable,146.9
EMP00105,Junior,Permanent,2024-07-01,Project Aurora,Billable,46.3
EMP00086,Senior Analyst,Part-time,2024-07-01,Project Falcon,Annual Leave,12.6
EMP00169,Analyst,Fixed-term,2024-07-01,Project Falcon,Annual Leave,22.7
EMP00043,Intern,Contractor,2024-07-01,Project Falcon,Annual Leave,32.4
EMP00246,Manager,Part-time,2024-07-01,Project Zenith,Annual Leave,24.7
EMP00142,Analyst,Permanent,2024-07-01,Project Falcon,Annual Leave,19.9
EMP00076,Intern,Permanent,2024-07-01,Project Titan,Billable,71.7
EMP00111,Senior Analyst,Fixed-term,2024-07-01,Project Nova,Non-Billable,144.6
EMP00081,Manager,Fixed-term,2024-07-01,Project Aurora,Non-Billable,90.1
EMP00231,Intern,Fixed-term,2024-07-01,Project Atlas,Billable,33.0
EMP00140,Intern,Permanent,2024-07-01,Project Aurora,Annual Leave,36.7
EMP00064,Senior Analyst,Permanent,2024-07-01,,Maternity Leave,32.9
EMP00140,Intern,Permanent,2024-07-01,Project Aurora,Billable,70.0
EMP00031,Manager,Contractor,2024-07-01,Project Nimbus,Annual Leave,9.0
EMP00272,Senior Analyst,Contractor,2024-07-01,Project Zenith,Billable,42.2
EMP00086,Senior Analyst,Part-time,2024-07-01,Project Falcon,Billable,20.6
EMP00271,Senior Analyst,Permanent,2024-07-01,Project Aurora,Non-Billable,159.0
EMP00244,Senior Analyst,Permanent,2024-07-01,Project Nimbus,Non-Billable,35.1
EMP00045,Analyst,Fixed-term,2024-07-01,Project Atlas,Billable,66.0
EMP00210,Director,Fixed-term,2024-07-01,Project Nova,Billable,120.3
EMP00325,Director,Fixed-term,2024-07-01,Project Falcon,Annual Leave,8.8
EMP00022,Analyst,Permanent,2024-07-01,Project Orion,Billable,42.9
EMP00138,Senior Analyst,Part-time,2024-07-01,Project Vega,Annual Leave,11.2
EMP00020,Senior Manager,Permanent,2024-07-01,Project Horizon,Non-Billable,67.4
EMP00104,Junior,Permanent,2024-07-01,Project Falcon,Non-Billable,98.3
EMP00033,Director,Fixed-term,2024-07-01,Project Horizon,Billable,62.1
EMP00215,Junior,Contractor,2024-07-01,Project Zenith,Non-Billable,68.5
EMP00143,Analyst,Permanent,2024-07-01,Project Orion,Non-Billable,112.6
EMP00202,Junior,Permanent,2024-07-01,Project Atlas,Annual Leave,23.7
EMP00281,Analyst,Permanent,2024-07-01,Project Falcon,Annual Leave,38.8
EMP00331,Senior Analyst,Permanent,2024-07-01,Project Aurora,Annual Leave,37.8
EMP00194,Analyst,Freelancer,2024-07-01,Project Vega,Annual Leave,37.4
EMP00235,Analyst,Fixed-term,2024-07-01,Project Falcon,Annual Leave,35.2
EMP00059,Manager,Fixed-term,2024-07-01,Project Titan,Non-Billable,111.1
EMP00078,Analyst,Contractor,2024-07-01,Project Aurora,Non-Billable,71.6
EMP00075,Analyst,Permanent,2024-07-01,Project Atlas,Non-Billable,135.0
EMP00291,Analyst,Fixed-term,2024-07-01,Project Horizon,Billable,64.3
EMP00070,Junior,Permanent,2024-07-01,Project Nimbus,Non-Billable,89.2
EMP00305,Junior,Permanent,2024-07-01,Project Nova,Annual Leave,15.2
EMP00245,Senior Analyst,Fixed-term,2024-07-01,Project Falcon,Non-Billable,42.4
EMP00194,Analyst,Freelancer,2024-07-01,Project Vega,Non-Billable,62.4
EMP00049,Senior Manager,Fixed-term,2024-07-01,Project Vega,Annual Leave,14.9
EMP00103,Director,Fixed-term,2024-07-01,Project Nova,Billable,138.5
EMP00272,Senior Analyst,Contractor,2024-07-01,Project Zenith,Non-Billable,90.6
EMP00050,Manager,Freelancer,2024-07-01,Project Vega,Non-Billable,116.9
EMP00063,Junior,Permanent,2024-07-01,Project Falcon,Billable,73.0
EMP00251,Director,Fixed-term,2024-07-01,Project Falcon,Non-Billable,52.2
EMP00064,Senior Analyst,Permanent,2024-07-01,Project Nimbus,Non-Billable,28.7
EMP00262,Analyst,Permanent,2024-07-01,Project Vega,Annual Leave,16.4
EMP00070,Junior,Permanent,2024-07-01,Project Nimbus,Annual Leave,27.6
EMP00110,Junior,Part-time,2024-07-01,Project Horizon,Annual Leave,16.4
EMP00094,Senior Analyst,Contractor,2024-07-01,Project Vega,Non-Billable,87.9
EMP00173,Manager,Freelancer,2024-07-01,Project Aurora,Annual Leave,27.7
EMP00098,Intern,Fixed-term,2024-07-01,Project Atlas,Billable,103.2
EMP00093,Analyst,Fixed-term,2024-07-01,Project Orion,Annual Leave,14.1
EMP00294,Senior Manager,Permanent,2024-07-01,Project Nova,Non-Billable,37.5
EMP00020,Senior Manager,Permanent,2024-07-01,Project Horizon,Annual Leave,25.4
EMP00312,Analyst,Fixed-term,2024-07-01,Project Atlas,Annual Leave,30.4
EMP00331,Senior Analyst,Permanent,2024-07-01,Project Aurora,Billable,37.1
EMP00011,Executive,Permanent,2024-07-01,Project Falcon,Annual Leave,32.3
EMP00045,Analyst,Fixed-term,2024-07-01,Project Atlas,Annual Leave,32.6
EMP00125,Senior Analyst,Fixed-term,2024-07-01,Project Titan,Annual Leave,9.8
EMP00126,Senior Manager,Part-time,2024-07-01,Project Vega,Billable,38.7
EMP00126,Senior Manager,Part-time,2024-07-01,Project Vega,Annual Leave,25.7
EMP00005,Intern,Permanent,2024-07-01,Project Zenith,Non-Billable,99.5
EMP00132,Junior,Fixed-term,2024-07-01,Project Nimbus,Non-Billable,140.7
EMP00007,Junior,Permanent,2024-07-01,Project Vega,Non-Billable,143.4
EMP00099,Analyst,Permanent,2024-07-01,Project Titan,Non-Billable,109.1
EMP00332,Senior Analyst,Permanent,2024-07-01,Project Falcon,Non-Billable,73.9
EMP00222,Senior Analyst,Permanent,2024-07-01,Project Vega,Annual Leave,26.6
EMP00180,Analyst,Fixed-term,2024-07-01,Project Orion,Billable,50.5
EMP00034,Senior Manager,Permanent,2024-07-01,Project Atlas,Annual Leave,22.9
EMP00177,Analyst,Contractor,2024-07-01,Project Falcon,Non-Billable,66.6
EMP00235,Analyst,Fixed-term,2024-07-01,Project Falcon,Billable,35.1
EMP00087,Analyst,Contractor,2024-07-01,Project Atlas,Annual Leave,24.0
EMP00057,Intern,Part-time,2024-07-01,Project Nova,Non-Billable,69.7
EMP00318,Junior,Contractor,2024-07-01,Project Nimbus,Non-Billable,122.2
EMP00020,Senior Manager,Permanent,2024-07-01,Project Horizon,Billable,59.3
EMP00146,Analyst,Permanent,2024-07-01,Project Aurora,Annual Leave,16.3
EMP00102,Analyst,Contractor,2024-07-01,Project Vega,Billable,36.2
EMP00061,Analyst,Permanent,2024-07-01,Project Horizon,Billable,71.2
EMP00134,Analyst,Permanent,2024-07-01,Project Orion,Non-Billable,153.0
EMP00245,Senior Analyst,Fixed-term,2024-07-01,Project Falcon,Annual Leave,17.0
EMP00204,Junior,Permanent,2024-07-01,Project Zenith,Non-Billable,66.1
EMP00130,Junior,Permanent,2024-07-01,Project Nova,Billable,33.0
EMP00338,Intern,Contractor,2024-07-01,Project Nova,Annual Leave,17.6
EMP00185,Junior,Part-time,2024-07-01,Project Horizon,Billable,31.2
EMP00289,Junior,Fixed-term,2024-07-01,Project Nova,Non-Billable,145.2
EMP00159,Junior,Permanent,2024-07-01,Project Vega,Non-Billable,84.5
EMP00153,Analyst,Part-time,2024-07-01,Project Zenith,Annual Leave,16.4
EMP00148,Junior,Permanent,2024-07-01,Project Nova,Non-Billable,69.7
EMP00151,Analyst,Fixed-term,2024-07-01,,Maternity Leave,20.4
EMP00159,Junior,Permanent,2024-07-01,Project Vega,Billable,38.3
EMP00293,Manager,Fixed-term,2024-07-01,Project Aurora,Non-Billable,83.4
EMP00286,Analyst,Fixed-term,2024-07-01,Project Nimbus,Billable,56.0
EMP00215,Junior,Contractor,2024-07-01,Project Zenith,Billable,46.0
EMP00331,Senior Analyst,Permanent,2024-07-01,Project Aurora,Non-Billable,95.4
EMP00108,Junior,Permanent,2024-07-01,Project Titan,Non-Billable,87.3
EMP00266,Manager,Fixed-term,2024-07-01,Project Orion,Billable,50.4
EMP00208,Analyst,Permanent,2024-07-01,Project Nimbus,Non-Billable,93.7
EMP00098,Intern,Fixed-term,2024-07-01,Project Atlas,Non-Billable,40.0
EMP00059,Manager,Fixed-term,2024-07-01,Project Titan,Annual Leave,11.5
EMP00176,Senior Manager,Freelancer,2024-07-01,Project Nova,Non-Billable,74.2
EMP00128,Manager,Fixed-term,2024-07-01,Project Vega,Annual Leave,32.3
EMP00086,Senior Analyst,Part-time,2024-07-01,Project Falcon,Non-Billable,53.1
EMP00252,Intern,Part-time,2024-07-01,Project Titan,Non-Billable,79.5
EMP00232,Analyst,Permanent,2024-07-01,Project Falcon,Annual Leave,30.2
EMP00273,Junior,Fixed-term,2024-07-01,project falcon,Non-Billable,71.1
EMP00254,Manager,Freelancer,2024-07-01,Project Orion,Billable,28.0
EMP00029,Manager,Permanent,2024-07-01,Project Nimbus,Annual Leave,31.7
EMP00056,Analyst,Permanent,2024-07-01,Project Aurora,Billable,72.3
EMP00171,Analyst,Permanent,2024-07-01,Project Zenith,Billable,44.7
EMP00301,Analyst,Freelancer,2024-07-01,Project Vega,Annual Leave,20.6
EMP00314,Senior Analyst,Permanent,2024-07-01,Project Atlas,Billable,46.7
EMP00314,Senior Analyst,Permanent,2024-07-01,Project Atlas,Annual Leave,14.9
EMP00288,Junior,Permanent,2024-07-01,Project Zenith,Annual Leave,35.2
EMP00218,Analyst,Fixed-term,2024-07-01,Project Nimbus,Non-Billable,101.8
EMP00250,Senior Manager,Fixed-term,2024-07-01,Project Zenith,Annual Leave,29.1
EMP00265,Intern,Permanent,2024-07-01,Project Zenith,Billable,36.3
EMP00212,Junior,Fixed-term,2024-07-01,Project Vega,Non-Billable,87.2
EMP00145,Junior,Permanent,2024-07-01,Project Atlas,Non-Billable,152.0
EMP00093,Analyst,Fixed-term,2024-07-01,Project Orion,Billable,55.1
EMP00174,Intern,Permanent,2024-07-01,Project Aurora,Non-Billable,74.7
EMP00140,Intern,Permanent,2024-07-01,Project Aurora,Non-Billable,66.7
EMP00049,Senior Manager,Fixed-term,2024-07-01,Project Vega,Billable,104.6
EMP00317,Manager,Fixed-term,2024-07-01,Project Horizon,Non-Billable,103.5
EMP00014,Senior Manager,Contractor,2024-07-01,Project Horizon,Billable,55.0
EMP00084,Senior Manager,Contractor,2024-07-01,Project Falcon,Annual Leave,12.8
EMP00184,Junior,Permanent,2024-07-01,Project Falcon,Billable,36.2
EMP00061,Analyst,Permanent,2024-07-01,Project Horizon,Non-Billable,82.3
EMP00121,Senior Analyst,Contractor,2024-07-01,Project Nimbus,Annual Leave,25.1
EMP00339,Manager,Contractor,2024-07-01,Project Nova,Annual Leave,11.0
EMP00006,Analyst,Contractor,2024-07-01,Project Zenith,Billable,65.6
EMP00100,Junior,Freelancer,2024-07-01,Project Titan,Annual Leave,16.3
EMP00218,Analyst,Fixed-term,2024-07-01,Project Nimbus,Billable,64.6
EMP00151,Analyst,Fixed-term,2024-07-01,Project Vega,Non-Billable,81.6
EMP00146,Analyst,Permanent,2024-07-01,Project Aurora,Billable,100.0
EMP00012,Analyst,Fixed-term,2024-07-01, Project Nimbus,Billable,39.1
EMP00055,Senior Manager,Fixed-term,2024-07-01,Project Atlas,Billable,44.9
EMP00003,Intern,Freelancer,2024-07-01,Project Zenith,Annual Leave,38.6
EMP00180,Analyst,Fixed-term,2024-07-01,Project Orion,Annual Leave,37.0
EMP00164,Junior,Contractor,2024-07-01,Project Nova,Non-Billable,119.4
EMP00035,Manager,Permanent,2024-07-01,Project Aurora,Annual Leave,24.0
EMP00297,Junior,Permanent,2024-07-01,Project Vega,Non-Billable,98.9
EMP00012,Analyst,Fixed-term,2024-07-01,Project Nimbus,Non-Billable,117.4
EMP00235,Analyst,Fixed-term,2024-07-01,Project Falcon,Non-Billable,102.5
EMP00090,Director,Permanent,2024-07-01,Project Nova,Billable,44.6
EMP00240,Senior Analyst,Permanent,2024-07-01,Project Titan,Non-Billable,39.3
EMP00033,Director,Fixed-term,2024-07-01,Project Horizon,Non-Billable,103.8
EMP00006,Analyst,Contractor,2024-07-01,Project Zenith,Annual Leave,10.6
EMP00012,Analyst,Fixed-term,2024-07-01,Project Nimbus,Annual Leave,11.2
EMP00233,Junior,Permanent,2024-07-01,Project Orion,Non-Billable,99.3
EMP00265,Intern,Permanent,2024-07-01,Project Zenith,Annual Leave,17.9
EMP00206,Senior Analyst,Part-time,2024-07-01,Project Nimbus,Non-Billable,48.5
EMP00284,Analyst,Permanent,2024-07-01,Project Falcon,Billable,135.3
EMP00171,Analyst,Permanent,2024-07-01,Project Zenith,Annual Leave,37.8
EMP00206,Senior Analyst,Part-time,2024-07-01,Project Nimbus,Annual Leave,23.8
EMP00080,Analyst,Part-time,2024-07-01,Project Nova,Billable,31.0
EMP00186,Junior,Part-time,2024-07-01,Project Orion,Annual Leave,18.2
EMP00032,Manager,Contractor,2024-07-01,Project Atlas,Annual Leave,12.9
EMP00150,Senior Manager,Fixed-term,2024-07-01,Project Atlas,Billable,64.8
EMP00311,Analyst,Permanent,2024-07-01,Project Nimbus,Annual Leave,22.7
EMP00074,Junior,Permanent,2024-07-01,Project Horizon,Annual Leave,22.8
EMP00300,Analyst,Fixed-term,2024-07-01,Project Nimbus,Non-Billable,79.7
EMP00021,Senior Analyst,Fixed-term,2024-07-01,Project Horizon,Annual Leave,10.9
EMP00226,Senior Analyst,Part-time,2024-07-01,Project Vega,Non-Billable,45.1
EMP00011,Executive,Permanent,2024-07-01,Project Falcon,Non-Billable,64.6
EMP00017,Analyst,Permanent,2024-07-01,Project Atlas,Annual Leave,27.2
EMP00339,Manager,Contractor,2024-07-01,Project Nova,Non-Billable,146.0
EMP00322,Senior Analyst,Part-time,2024-07-01,Project Vega,Non-Billable,32.0
EMP00280,Manager,Permanent,2024-07-01,Project Orion,Annual Leave,15.2
EMP00188,Analyst,Fixed-term,2024-07-01,Project Orion,Billable,52.0
EMP00056,Analyst,Permanent,2024-07-01,Project Aurora,Non-Billable,97.1
EMP00102,Analyst,Contractor,2024-07-01,Project Vega,Annual Leave,25.8
EMP00325,Director,Fixed-term,2024-07-01,Project Falcon,Non-Billable,153.2
EMP00322,Senior Analyst,Part-time,2024-07-01,Project Vega,Annual Leave,31.1
EMP00126,Senior Manager,Part-time,2024-07-01,Project Vega,Non-Billable,35.5
EMP00151,Analyst,Fixed-term,2024-07-01,Project Vega,Billable,61.0
EMP00022,Analyst,Permanent,2024-07-01,Project Orion,Annual Leave,10.8
EMP00326,Manager,Permanent,2024-07-01,Project Falcon,Non-Billable,85.5
EMP00211,Manager,Fixed-term,2024-07-01,Project Orion,Non-Billable,87.1
EMP00268,Senior Analyst,Permanent,2024-07-01,Project Horizon,Annual Leave,23.5
EMP00117,Intern,Fixed-term,2024-07-01,Project Horizon,Billable,61.4
EMP00178,Intern,Permanent,2024-07-01,Project Nova,Annual Leave,21.5
EMP00067,Manager,Part-time,2024-07-01,Project Vega,Non-Billable,87.1
EMP00021,Senior Analyst,Fixed-term,2024-07-01,Project Horizon,Billable,112.4
EMP00099,Analyst,Permanent,2024-07-01,Project Titan,Annual Leave,14.1
EMP00101,Manager,Permanent,2024-07-01,Project Zenith,Annual Leave,30.5
EMP00208,Analyst,Permanent,2024-07-01,Project Nimbus,Billable,58.0
EMP00196,Analyst,Part-time,2024-07-01,Project Orion,Annual Leave,8.3
EMP00211,Manager,Fixed-term,2024-07-01,Project Orion,Billable,68.7
EMP00245,Senior Analyst,Fixed-term,2024-07-01,Project Falcon,Billable,110.8
EMP00318,Junior,Contractor,2024-07-01,Project Nimbus,Annual Leave,29.1
EMP00167,Junior,Permanent,2024-07-01,Project Nimbus,Annual Leave,13.2
EMP00218,Analyst,Fixed-term,2024-07-01,Project Nimbus,Annual Leave,23.6
EMP00293,Manager,Fixed-term,2024-07-01,Project Aurora,Annual Leave,35.2
EMP00223,Senior Manager,Permanent,2024-07-01,Project Titan,Annual Leave,35.3
EMP00081,Manager,Fixed-term,2024-07-01,Project Aurora,Billable,67.9
EMP00146,Analyst,Permanent,2024-07-01,Project Aurora,Non-Billable,41.2
EMP00031,Manager,Contractor,2024-07-01,Project Nimbus,Non-Billable,68.7
EMP00303,Senior Manager,Permanent,2024-07-01,Project Horizon,Annual Leave,10.6
EMP00003,Intern,Freelancer,2024-07-01,Project Zenith,Non-Billable,64.4
EMP00268,Senior Analyst,Permanent,2024-07-01,Project Horizon,Non-Billable,103.6
EMP00037,Analyst,Fixed-term,2024-07-01,Project Orion,Non-Billable,109.7
EMP00289,Junior,Fixed-term,2024-07-01,Project Nova,Annual Leave,13.4
EMP00222,Senior Analyst,Permanent,2024-07-01,Project Vega,Non-Billable,128.7
EMP00116,Manager,Fixed-term,2024-07-01,Project Zenith,Non-Billable,58.5
EMP00273,Junior,Fixed-term,2024-07-01,Project Falcon,Billable,87.2
EMP00179,Analyst,Part-time,2024-07-01,Project Nimbus,Annual Leave,31.3
EMP00105,Junior,Permanent,2024-07-01,Project Aurora,Annual Leave,10.7
EMP00210,Director,Fixed-term,2024-07-01,,Maternity Leave,12.2
EMP00134,Analyst,Permanent,2024-07-01,Project Orion,Annual Leave,23.0
EMP00280,Manager,Permanent,2024-07-01,Project Orion,Non-Billable,162.8
EMP00163,Senior Analyst,Part-time,2024-07-01,Project Aurora,Annual Leave,31.5
EMP00189,Senior Analyst,Part-time,2024-07-01,Project Nimbus,Annual Leave,35.2
EMP00326,Manager,Permanent,2024-07-01,Project Falcon,Billable,78.3
EMP00190,Junior,Freelancer,2024-07-01,Project Horizon,Non-Billable,43.8
EMP00106,Intern,Contractor,2024-07-01,Project Nova,Annual Leave,39.2
EMP00275,Junior,Part-time,2024-07-01,Project Atlas,Billable,22.8
EMP00099,Analyst,Permanent,2024-07-01,Project Titan,Billable,44.1
EMP00224,Senior Manager,Fixed-term,2024-07-01,Project Falcon,Annual Leave,39.9
EMP00113,Analyst,Permanent,2024-07-01,Project Atlas,Non-Billable,160.9
EMP00104,Junior,Permanent,2024-07-01,Project Falcon,Annual Leave,10.6
EMP00263,Analyst,Part-time,2024-07-01,Project Zenith,Annual Leave,9.0
EMP00098,Intern,Fixed-term,2024-07-01,Project Atlas,Annual Leave,34.3
EMP00205,Manager,Permanent,2024-07-01,Project Atlas,Annual Leave,28.4
EMP00116,Manager,Fixed-term,2024-07-01,Project Zenith,Annual Leave,14.3
EMP00250,Senior Manager,Fixed-term,2024-07-01,Project Zenith,Billable,46.4
EMP00005,Intern,Permanent,2024-07-01,Project Zenith,Annual Leave,24.9
EMP00180,Analyst,Fixed-term,2024-07-01,Project Orion,Non-Billable,69.7
EMP00264,Junior,Part-time,2024-07-01,Project Orion,Non-Billable,36.3
EMP00138,Senior Analyst,Part-time,2024-07-01,Project Vega,Non-Billable,41.1
EMP00087,Analyst,Contractor,2024-07-01,Project Atlas,Non-Billable,67.8
EMP00231,Intern,Fixed-term,2024-07-01,Project Atlas,Non-Billable,91.8
EMP00153,Analyst,Part-time,2024-07-01,Project Zenith,Billable,25.4
EMP00036,Senior Manager,Permanent,2024-07-01,Project Nimbus,Annual Leave,11.2
EMP00293,Manager,Fixed-term,2024-07-01,Project Aurora,Billable,62.9
EMP00301,Analyst,Freelancer,2024-07-01,Project Vega,Non-Billable,55.3
EMP00213,Senior Analyst,Permanent,2024-07-01,Project Horizon,Annual Leave,9.3
EMP00240,Senior Analyst,Permanent,2024-07-01,Project Titan,Billable,101.5
EMP00213,Senior Analyst,Permanent,2024-07-01,Project Horizon,Billable,57.5
EMP00128,Manager,Fixed-term,2024-07-01,Project Vega,Non-Billable,81.1
EMP00311,Analyst,Permanent,2024-07-01,Project Nimbus,Non-Billable,149.4
EMP00286,Analyst,Fixed-term,2024-07-01,Project Nimbus,Non-Billable,81.2
EMP00273,Junior,Fixed-term,2024-07-01,Project Falcon,Annual Leave,10.9
EMP00174,Intern,Permanent,2024-07-01,Project Aurora,Billable,61.0
